mz__rtMin	putative_mw	exact_mass	compoundID	compound	pathwayID	pathway	annotation	lcms_run
145.01321__1.305	146.02039	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00906	Carotenoid biosynthesis	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01060	Biosynthesis of plant secondary metabolites	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01070	Biosynthesis of plant hormones	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00040	Pentose and glucuronate interconversions	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00053	Ascorbate and aldarate metabolism	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01062	Biosynthesis of terpenoids and steroids	putative_single	high-bps-wk07-wk22
145.01323__1.139	146.02066	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00906	Carotenoid biosynthesis	putative_single	high-bps-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01100	Metabolic pathways	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01110	Biosynthesis of secondary metabolites	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01060	Biosynthesis of plant secondary metabolites	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01070	Biosynthesis of plant hormones	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00040	Pentose and glucuronate interconversions	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00053	Ascorbate and aldarate metabolism	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01062	Biosynthesis of terpenoids and steroids	putative_single	high-dinp-wk07-wk22
145.01336__0.417	146.02078	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00906	Carotenoid biosynthesis	putative_single	high-dinp-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01100	Metabolic pathways	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01110	Biosynthesis of secondary metabolites	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01060	Biosynthesis of plant secondary metabolites	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01070	Biosynthesis of plant hormones	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00040	Pentose and glucuronate interconversions	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00053	Ascorbate and aldarate metabolism	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map01062	Biosynthesis of terpenoids and steroids	putative_single	high-bps-wk07-wk22
145.01343__0.446	146.0209	146.0215	C05406	Gulono-1,4-lactone; Gulonolactone; 5,6beta-Epoxy-5beta-cholestan-3beta-ol; 5-Hydroxy-2,4-dioxopentanoate	map00906	Carotenoid biosynthesis	putative_single	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map01100	Metabolic pathways	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04976	Bile secretion	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map01110	Biosynthesis of secondary metabolites	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04080	Neuroactive ligand-receptor interaction	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04082	Neuroactive ligand signaling	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04721	Synaptic vesicle cycle	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04742	Taste transduction	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04750	Inflammatory mediator regulation of TRP channels	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04024	cAMP signaling pathway	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map01063	Biosynthesis of alkaloids derived from shikimate pathway	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map00380	Tryptophan metabolism	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04540	Gap junction	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map05200	Pathways in cancer	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map00946	Degradation of flavonoids	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map05226	Gastric cancer	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04361	Axon regeneration	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04659	Th17 cell differentiation	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map04726	Serotonergic synapse	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map05207	Chemical carcinogenesis - receptor activation	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map05223	Non-small cell lung cancer	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map00941	Flavonoid biosynthesis	putative_multi	high-bps-wk07-wk22
145.04938__0.476	146.05671	146.0579	C00771	Laminarin; Laminaran; Vitamin A acid; all-trans-Retinoate; Acide retinoique (French) (DSL); Tretinoine (French) (EINECS); 3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexene-1-yl)-2,4,6,8-nonatetraenoic acid (ECL); Pepstatin; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraenoic acid; beta-Retinoic acid; AGN 100335; all-(E)-Retinoic acid; all-trans-beta-Retinoic acid; all-trans-Retinoic acid; all-trans-Tretinoin; all-trans-Vitamin A acid; Ro 1-5488; trans-Retinoic acid; Tretin M; all-trans-Vitamin A1 acid	map00830	Retinol metabolism	putative_multi	high-bps-wk07-wk22
